id,hierarchy,galil,kahal,name,settlement_type,pop,year,region,modern_name,viv,pow,geocode,olat,olon,kahal_id,subunit,lat,lon,display_name,osm_id,wikidata_id,name_he,name_sim,match_status,confidence
4808.0,,Rus,Brzozdowce,Stankowce,village,5.0,1765.0,LWW,Stankivtsi,Rus,Zydacew,RUS_BRZOZDOWCE,49.4396085,24.1861236,36.0,,49.437836,24.185507,Станківці,337559260.0,Q4439473,,1.0,matched_db_api,high
4809.0,,Rus,Brzozdowce,Podhorce,village,7.0,1765.0,LWW,Pidhirtsi,Rus,Zydacew,RUS_BRZOZDOWCE,49.4433132,24.1542094,36.0,,49.443169,24.155577,"Підгірці, Новороздільська міська громада, Стрийський район, Львівська область, Україна",5171875.0,Q4367445,,1.0,matched_nominatim,high
4810.0,,Rus,Brzozdowce,Malechow,village,5.0,1765.0,LWW,Malekhiv,Rus,Zydacew,RUS_BRZOZDOWCE,49.47841,24.11137,36.0,,49.4756194,24.1164644,"Новий Розділ, Львівська область, Україна",3504961480.0,,,1.0,matched_reverse,high
4812.0,1.0,Rus,Chodorów,Chodorów,city,713.0,1765.0,LWW,Khodoriv,Rus,Zydacew,RUS_CHODOROW,49.4077736,24.3079782,37.0,,49.4065802,24.3140241,"Ходорів, Ходорівська міська громада, Стрийський район, Львівська область, 81750, Україна",7986174.0,Q997404,,1.0,matched_nominatim,high
4813.0,,Rus,Chodorów,Otyniowice,village,8.0,1765.0,LWW,Otynevychi,Rus,Zydacew,RUS_CHODOROW,49.438559,24.3211337,37.0,,49.439634,24.3240057,"Отиневичі, Львівська область, Україна",1683234517.0,Q4340239,,1.0,matched_reverse,high
4814.0,,Rus,Chodorów,Horodyszcze Królewskie,village,6.0,1765.0,LWW,Gorodishche,Rus,Zydacew,RUS_CHODOROW,49.45840431,24.30832641,37.0,,49.458065,24.313879,"Городищенське, Львівська область, Україна",337558569.0,Q4145231,,0.846,matched_reverse,medium
4815.0,,Rus,Chodorów,Żyrawa,village,7.0,1765.0,LWW,Zhyrova,Rus,Zydacew,RUS_CHODOROW,49.4128762,24.2548393,37.0,,49.4136133,24.2553652,"Жирова, Львівська область, Україна",337559976.0,Q4180568,,1.0,matched_reverse,high
4816.0,,Rus,Chodorów,Czortyna,village,6.0,1765.0,LWW,Kamiane,Rus,Zydacew,RUS_CHODOROW,49.4186587,24.2133567,37.0,,49.4165,24.216961,"Кам’яне, Львівська область, Україна",337559895.0,Q4211183,,1.0,matched_reverse,high
4817.0,,Rus,Chodorów,Zalesie,village,7.0,1765.0,LWW,Zalisky,Rus,Zydacew,RUS_CHODOROW,49.4,24.21667,37.0,,49.401863,24.22127,Заліски,337560324.0,Q4185188,,1.0,matched_db_api,high
4818.0,,Rus,Chodorów,Borodczyce,village,6.0,1765.0,LWW,Borodchytsi,Rus,Zydacew,RUS_CHODOROW,49.3867399,24.2299509,37.0,,49.387722,24.229158,"Бородчиці, Ходорівська міська громада, Стрийський район, Львівська область, 81726, Україна",337560872.0,Q4094625,,1.0,matched_nominatim,high
4819.0,,Rus,Chodorów,Dymidow,village,8.0,1765.0,LWW,Demydiv,Rus,Zydacew,RUS_CHODOROW,49.3710561,24.2519952,37.0,,49.370838,24.25095,"Демидів, Львівська область, Україна",337561437.0,Q4157503,,1.0,matched_reverse,high
4820.0,,Rus,Chodorów,Bukowina,village,8.0,1765.0,LWW,Bukovyna,Rus,Zydacew,RUS_CHODOROW,49.3507921,24.2794633,37.0,,49.3501074,24.2783802,"Буковина, Львівська область, Україна",337562075.0,Q4098613,,1.0,matched_reverse,high
4821.0,,Rus,Chodorów,Bortniki,village,12.0,1765.0,LWW,Bortnyky,Rus,Zydacew,RUS_CHODOROW,49.34833,24.29496,37.0,,49.349567,24.293722,"Бортники, Львівська область, Україна",337562132.0,Q4094764,,1.0,matched_reverse,high
4822.0,,Rus,Chodorów,Oleszów,village,10.0,1765.0,LWW,Holeshiv,Rus,Zydacew,RUS_CHODOROW,49.30557135,24.26586509,37.0,,49.305847,24.267408,"Голешів, Львівська область, Україна",12421762.0,Q648171,,1.0,matched_reverse,high
4823.0,,Rus,Chodorów,Mołodynce,village,10.0,1765.0,LWW,Molodinche,Rus,Zydacew,RUS_CHODOROW,49.3321186,24.3329455,37.0,,49.33197,24.332958,"Молодинче, Львівська область, Україна",337562886.0,Q4300633,,1.0,matched_reverse,high
4824.0,,Rus,Chodorów,Nowosielce,village,10.0,1765.0,LWW,Novosiltsi,Rus,Zydacew,RUS_CHODOROW,49.34575264,24.37732604,37.0,,49.345779,24.37969,"Новосільці, Львівська область, Україна",337562237.0,Q4325390,,1.0,matched_reverse,high
4825.0,,Rus,Chodorów,Podliski,village,6.0,1765.0,LWW,Podliski,Rus,Zydacew,RUS_CHODOROW,49.35972,24.35641,37.0,,49.35886,24.358429,"Підліски, Львівська область, Україна",337561813.0,Q4367713,,1.0,matched_reverse,high
4826.0,,Rus,Chodorów,Suchrow,village,13.0,1765.0,LWW,Suhriv,Rus,Zydacew,RUS_CHODOROW,49.36835683,24.36834384,37.0,,49.369339,24.374193,"Сугрів, Львівська область, Україна",337561522.0,Q4445280,,1.0,matched_reverse,high
4827.0,,Rus,Chodorów,Zahoreczko,village,9.0,1765.0,LWW,Zagorochka,Rus,Zydacew,RUS_CHODOROW,49.38134,24.3116442,37.0,,49.381622,24.311251,Загірочко,337560937.0,Q4183578,,1.0,matched_refined,high
4828.0,,Rus,Chodorów,Dobrowlany,village,13.0,1765.0,LWW,Dobrivliany,Rus,Zydacew,RUS_CHODOROW,49.37021788,24.29444482,37.0,,49.37257,24.296087,"Добрівляни, Львівська область, Україна",337561348.0,Q4163563,,1.0,matched_reverse,high
4830.0,1.0,Rus,Dolina,Dolina,city,502.0,1765.0,LWW,Dolyna,Rus,Zydacew,RUS_DOLINA,48.97158,23.96558,38.0,,48.9738223,23.9703029,"Долина, Івано-Франківська область, Україна",4437744295.0,,,0.706,matched_reverse,medium
4831.0,,Rus,Dolina,Nadziejow,village,11.0,1765.0,LWW,Nadiiv,Rus,Zydacew,RUS_DOLINA,48.9967041,24.0791418,38.0,,48.997349,24.075968,"Надіїв, Івано-Франківська область, Україна",6605831.0,Q4311968,,1.0,matched_reverse,high
4832.0,,Rus,Dolina,Rakow,village,8.0,1765.0,LWW,Rakiv,Rus,Zydacew,RUS_DOLINA,48.9949301,24.1113078,38.0,,48.995144,24.109421,"Раків, Івано-Франківська область, Україна",6605832.0,Q4389435,,1.0,matched_reverse,high
4833.0,,Rus,Dolina,Strutyn,village,7.0,1765.0,LWW,Lopianka,Rus,Zydacew,RUS_DOLINA,48.905784,24.0372082,38.0,,48.9066535,24.0414236,"Лоп’янка, Івано-Франківська область, Україна",3656140.0,Q4266952,,1.0,matched_reverse,high
4834.0,,Rus,Dolina,Lopianka,village,11.0,1765.0,LWW,Lopianka,Rus,Zydacew,RUS_DOLINA,48.905784,24.0372082,38.0,,48.9066535,24.0414236,"Лоп’янка, Івано-Франківська область, Україна",3656140.0,Q4266952,,1.0,matched_reverse,high
4835.0,,Rus,Dolina,Grabow,village,8.0,1765.0,LWW,Hrabiv,Rus,Zydacew,RUS_DOLINA,48.9075744,23.9988676,38.0,,48.907501,23.99955,"Грабів, Івано-Франківська область, Україна",3655010.0,Q4147251,,1.0,matched_reverse,high
4836.0,,Rus,Dolina,Ilemnia,village,8.0,1765.0,LWW,Ilemnia,Rus,Zydacew,RUS_DOLINA,,,38.0,,,,,,,,,no_coords,none
4837.0,,Rus,Dolina,Nowosulica,village,2.0,1765.0,LWW,Novoselytsia,Rus,Zydacew,RUS_DOLINA,48.9477682,23.9193381,38.0,,48.951183,23.918934,"Новоселиця, Івано-Франківська область, Україна",337579239.0,Q4325256,,1.0,matched_reverse,high
4838.0,,Rus,Dolina,Mizunie,village,10.0,1765.0,LWW,Staryi Mizun,Rus,Zydacew,RUS_DOLINA,48.9233494,23.8785932,38.0,,48.923096,23.876841,"Старий Мізунь, Івано-Франківська область, Україна",337580055.0,Q4441102,,1.0,matched_reverse,high
4839.0,,Rus,Dolina,Kalna,village,10.0,1765.0,LWW,Kalna,Rus,Zydacew,RUS_DOLINA,48.9633855,23.8115096,38.0,,48.963299,23.812216,"Кальна, Івано-Франківська область, Україна",864851194.0,Q4210535,,1.0,matched_reverse,high
4840.0,,Rus,Dolina,Tiepcza,village,6.0,1765.0,LWW,Tiapche,Rus,Zydacew,RUS_DOLINA,49.0189726,23.9052881,38.0,,49.0204363,23.8978927,"Тяпче, Івано-Франківська область, Україна",337575912.0,Q4468024,,1.0,matched_reverse,high
4841.0,,Rus,Dolina,Jaworów,village,2.0,1765.0,LWW,Yavoriv,Rus,Zydacew,RUS_DOLINA,49.01249,23.94812,38.0,,49.0148315,23.9485504,"Яворів, Івано-Франківська область, Україна",337575745.0,Q4536041,,1.0,matched_reverse,high
4842.0,,Rus,Dolina,Podbereż,village,8.0,1765.0,LWW,Pidberezhzhia,Rus,Zydacew,RUS_DOLINA,49.053347,23.9192292,38.0,,49.0530109,23.9152173,"Підбережжя, Івано-Франківська область, Україна",337574744.0,Q4367013,,1.0,matched_reverse,high
4843.0,,Rus,Dolina,Huziejow,village,5.0,1765.0,LWW,Huziiv,Rus,Zydacew,RUS_DOLINA,49.0684315,23.9053476,38.0,,49.065971,23.90007,"Гузіїв, Івано-Франківська область, Україна",337573914.0,Q4151712,,1.0,matched_reverse,high
4844.0,,Rus,Dolina,Sułukow,village,2.0,1765.0,LWW,Solukiv,Rus,Zydacew,RUS_DOLINA,49.0403228,23.960235,38.0,,49.038158,23.96496,"Солуків, Івано-Франківська область, Україна",337574982.0,Q4428518,,1.0,matched_reverse,high
4845.0,,Rus,Dolina,Jakubow,village,7.0,1765.0,LWW,Yakubiv,Rus,Zydacew,RUS_DOLINA,49.0582845,23.9637107,38.0,,49.055672,23.96427,"Якубів, Івано-Франківська область, Україна",337574237.0,Q4537130,,1.0,matched_reverse,high
4846.0,,Rus,Dolina,Trościaniec,village,5.0,1765.0,LWW,Trostianets,Rus,Zydacew,RUS_DOLINA,49.06327,24.01729,38.0,,49.061283,24.011482,"Тростянець, Івано-Франківська область, Україна",337574193.0,Q4463826,,1.0,matched_reverse,high
4847.0,,Rus,Dolina,Spas Kapitulny,village,7.0,1765.0,LWW,Spas,Rus,Zydacew,RUS_DOLINA,48.8921262,24.0627667,38.0,,48.8888154,24.0625108,"Спас, Івано-Франківська область, Україна",3656238.0,Q4430770,,1.0,matched_reverse,high
4848.0,,Rus,Dolina,Lolin,village,11.0,1765.0,LWW,Lolyn,Rus,Zydacew,RUS_DOLINA,48.875843,23.9430869,38.0,,48.8736828,23.9440671,"Лолин, Івано-Франківська область, Україна",337582156.0,Q4266037,,1.0,matched_reverse,high
4849.0,,Rus,Dolina,Maxymówka,village,5.0,1765.0,LWW,Maksymivka,Rus,Zydacew,RUS_DOLINA,48.8863813,23.9315471,38.0,,48.8871,23.93166,"Максимівка, Івано-Франківська область, Україна",337581386.0,Q4276300,,1.0,matched_reverse,high
4850.0,,Rus,Dolina,Wędzisz,village,18.0,1765.0,LWW,Shevchenkove,Rus,Zydacew,RUS_DOLINA,48.89816,23.92295,38.0,,48.900547,23.920973,"Шевченкове, Івано-Франківська область, Україна",337580805.0,Q4522212,,1.0,matched_reverse,high
4851.0,,Rus,Dolina,Nowoszyn,village,11.0,1765.0,LWW,Novoshyn,Rus,Zydacew,RUS_DOLINA,48.8948534,23.8929773,38.0,,48.89724,23.896769,"Новошин, Івано-Франківська область, Україна",337581022.0,Q4326251,,1.0,matched_reverse,high
4852.0,,Rus,Dolina,Pacykow,village,8.0,1765.0,LWW,Patsykiv,Rus,Zydacew,RUS_DOLINA,48.9152012,23.9248279,38.0,,48.9229324,23.9200453,"Пациків, Івано-Франківська область, Україна",11003995.0,Q3334732,,1.0,matched_reverse,high
4853.0,,Rus,Dolina,Nowosielica,village,7.0,1765.0,LWW,Novoselytsia,Rus,Zydacew,RUS_DOLINA,48.9477682,23.9193381,38.0,,48.951183,23.918934,"Новоселиця, Івано-Франківська область, Україна",337579239.0,Q4325256,,1.0,matched_reverse,high
4854.0,,Rus,Dolina,Kniaziołuka,village,6.0,1765.0,LWW,Kniaziołuka,Rus,Zydacew,RUS_DOLINA,,,38.0,,,,,,,,,no_coords,none
4855.0,,Rus,Dolina,Słoboda,village,12.0,1765.0,LWW,Sloboda-Dolynska,Rus,Zydacew,RUS_DOLINA,49.03198,24.02611,38.0,,49.0329066,24.0309886,"Слобода-Долинська, Івано-Франківська область, Україна",7929671.0,Q4423492,,1.0,matched_reverse,high
4856.0,,Rus,Dolina,Rachinia,village,11.0,1765.0,LWW,Rakhynia,Rus,Zydacew,RUS_DOLINA,49.0015742,24.0329114,38.0,,48.998394,24.035339,"Рахиня, Івано-Франківська область, Україна",337576496.0,Q4391110,,1.0,matched_reverse,high
4857.0,,Rus,Dolina,Turza,village,6.0,1765.0,LWW,Mala Turia,Rus,Zydacew,RUS_DOLINA,48.95356,23.96827,38.0,,48.95306,23.967325,"Мала Тур’я, Івано-Франківська область, Україна",3907931.0,Q4277429,,1.0,matched_reverse,high
4859.0,1.0,Rus,Rozdół,Rozdół,city,626.0,1765.0,LWW,Rozdil,Rus,Zydacew,RUS_ROZDOL,49.4622028,24.0687686,39.0,,49.4607327,24.0626492,"Розділ, Новороздільська міська громада, Стрийський район, Львівська область, 81650, Україна",3969628.0,Q4396487,,1.0,matched_nominatim,high
4860.0,,Rus,Rozdół,Mikołajów,village,20.0,1765.0,LWW,Mykolaiv,Rus,Zydacew,RUS_ROZDOL,49.52659,23.98138,39.0,,49.5253714,23.9788155,"Миколаїв, Миколаївська міська громада, Стрийський район, Львівська область, 81604, Україна",3830901.0,Q58475,,1.0,matched_nominatim,high
4861.0,,Rus,Rozdół,Demnia,village,15.0,1765.0,LWW,Demnya,Rus,Zydacew,RUS_ROZDOL,49.56738,23.94607,39.0,,49.56881,23.954374,"Демня, Тростянецька сільська громада, Стрийський район, Львівська область, 81613, Україна",337554175.0,Q4157626,,1.0,matched_nominatim,high
4862.0,,Rus,Rozdół,Lubiana,village,10.0,1765.0,LWW,Lubiana,Rus,Zydacew,RUS_ROZDOL,49.57385,23.97745,39.0,,49.5819505,23.9874434,Луб’яна,337553839.0,Q4267804,,1.0,matched_db_api,high
4863.0,,Rus,Rozdół,Trościaniec,village,8.0,1765.0,LWW,Trostianets,Rus,Zydacew,RUS_ROZDOL,49.54979,24.00699,39.0,,49.551479,23.992229,Тростянець,337554954.0,Q4463834,,1.0,matched_db_api,high
4864.0,,Rus,Rozdół,Drohowisz,village,10.0,1765.0,LWW,Drohovyzh,Rus,Zydacew,RUS_ROZDOL,49.5258918,23.9447361,39.0,,49.5285238,23.9404665,"Дроговиж, Львівська область, Україна",6821749.0,Q4168375,,1.0,matched_reverse,high
4865.0,,Rus,Rozdół,Rozwadow,village,15.0,1765.0,LWW,Rozvadiv,Rus,Zydacew,RUS_ROZDOL,49.5015691,23.9633999,39.0,,49.5030978,23.9581902,Розвадів,337557168.0,Q4396470,,1.0,matched_db_api,high
4866.0,,Rus,Rozdół,Weryń,village,12.0,1765.0,LWW,Veryn,Rus,Zydacew,RUS_ROZDOL,49.4824885,23.9888906,39.0,,49.483013,23.991249,"Верин, Розвадівська сільська громада, Стрийський район, Львівська область, 81635, Україна",5350483.0,Q549533,,1.0,matched_nominatim,high
4867.0,,Rus,Rozdół,Nadzitycze,village,9.0,1765.0,LWW,Naditychi,Rus,Zydacew,RUS_ROZDOL,49.4705505,23.9696081,39.0,,49.470895,23.9701917,"Надітичі, Львівська область, Україна",5674028.0,Q4311944,,1.0,matched_reverse,high
4868.0,,Rus,Rozdół,Uyście,village,9.0,1765.0,LWW,Ustia,Rus,Zydacew,RUS_ROZDOL,49.5131991,23.9226595,39.0,,49.514313,23.923689,Устя,337556751.0,Q4478633,,1.0,matched_db_api,high
4869.0,,Rus,Rozdół,Iłow,village,4.0,1765.0,LWW,Iliv,Rus,Zydacew,RUS_ROZDOL,49.52937,24.12223,39.0,,49.5251257,24.1235769,Ілів,337556227.0,Q4199388,,1.0,matched_db_api,high
4870.0,,Rus,Rozdół,Krupsko,village,11.0,1765.0,LWW,Krupske,Rus,Zydacew,RUS_ROZDOL,49.4625217,24.0306308,39.0,,49.462143,24.033211,"Крупське, Розвадівська сільська громада, Стрийський район, Львівська область, 81636, Україна",5363098.0,Q4242294,,1.0,matched_nominatim,high
4871.0,,Rus,Rozdół,Rudniki,village,7.0,1765.0,LWW,Rudnyky,Rus,Zydacew,RUS_ROZDOL,49.45273,23.909,39.0,,49.451008,23.909643,"Рудники, Миколаївська міська громада, Стрийський район, Львівська область, 81642, Україна",5346705.0,Q4399532,,1.0,matched_nominatim,high
4872.0,,Rus,Rozdół,Stulsko,village,10.0,1765.0,LWW,Stilsko,Rus,Zydacew,RUS_ROZDOL,49.54045,24.07593,39.0,,49.538082,24.076176,Стільсько,337555600.0,Q2062254,,1.0,matched_db_api,high
4873.0,,Rus,Rozdół,Krynica,village,29.0,1765.0,LWW,Krynytsia,Rus,Zydacew,RUS_ROZDOL,49.42662,23.83423,39.0,,49.429043,23.834047,"Криниця, Миколаївська міська громада, Стрийський район, Львівська область, Україна",5346704.0,Q4241057,,1.0,matched_nominatim,high
4874.0,,Rus,Rozdół,Derzow,village,8.0,1765.0,LWW,Derzhiv,Rus,Zydacew,RUS_ROZDOL,49.4031912,23.9941831,39.0,,49.401222,23.99239,Держів,337560354.0,Q4158930,,1.0,matched_db_api,high
4875.0,,Rus,Rozdół,Brzezina,village,20.0,1765.0,LWW,Berezyna,Rus,Zydacew,RUS_ROZDOL,49.4443565,24.06435013,39.0,,49.448017,24.065149,Березина,337558966.0,Q130020,,1.0,matched_db_api,high
4876.0,,Rus,Rozdół,Kijowiec,village,9.0,1765.0,LWW,Kyivets,Rus,Zydacew,RUS_ROZDOL,49.4314432,24.0463056,39.0,,49.432419,24.037952,"Київець, Розвадівська сільська громада, Стрийський район, Львівська область, Україна",5673980.0,Q4220122,,1.0,matched_nominatim,high
4877.0,,Rus,Rozdół,Lesna Demenka,village,8.0,1765.0,LWW,Demianka-Lisna,Rus,Zydacew,RUS_ROZDOL,49.407955,24.0581403,39.0,,49.408058,24.06229,"Дем’янка-Лісна, Львівська область, Україна",337560170.0,Q4157763,,1.0,matched_reverse,high
4878.0,,Rus,Rozdół,Demenka,village,6.0,1765.0,LWW,Demianka-Naddnistrianska,Rus,Zydacew,RUS_ROZDOL,49.4319043,24.0808596,39.0,,49.430534,24.083731,Дем’янка-Наддністрянська,1861349255.0,Q4157767,,1.0,matched_db_api,high
4879.0,,Rus,Rozdół,Wołcniow,village,10.0,1765.0,LWW,Volchatyche,Rus,Zydacew,RUS_ROZDOL,49.3946289,24.3366466,39.0,,,,,,,,,not_found,low
4880.0,,Rus,Rozdół,Czernica,village,7.0,1765.0,LWW,Chernytsia,Rus,Zydacew,RUS_ROZDOL,49.44573,23.99389,39.0,,49.444984,23.99221,"Черниця, Львівська область, Україна",5197060.0,Q4513685,,1.0,matched_reverse,high
4881.0,,Rus,Rozdół,Piaseczna,village,8.0,1765.0,LWW,Pisochna,Rus,Zydacew,RUS_ROZDOL,49.4456583,23.9663881,39.0,,49.449417,23.966684,"Пісочна, Львівська область, Україна",3903529.0,Q7217896,,1.0,matched_reverse,high
4883.0,1.0,Rus,Rożniatów,Rożniatów,city,230.0,1765.0,LWW,Rozhniativ,Rus,Zydacew,RUS_ROZNIATOW,48.9411873,24.1570246,40.0,,48.9402225,24.1580976,"Рожнятів, Івано-Франківська область, Україна",3579368.0,Q1899345,,1.0,matched_reverse,high
4884.0,,Rus,Rożniatów,Pieniawa,village,14.0,1765.0,LWW,Tsineva,Rus,Zydacew,RUS_ROZNIATOW,48.89479,24.16327,40.0,,48.890556,24.165674,"Цінева, Івано-Франківська область, Україна",3623799.0,Q4505747,,1.0,matched_reverse,high
4885.0,,Rus,Rożniatów,Demnia,village,4.0,1765.0,LWW,Demnya,Rus,Zydacew,RUS_ROZNIATOW,48.9,24.15,40.0,,,,,,,,,not_found,medium
4886.0,,Rus,Rożniatów,Janowka,village,3.0,1765.0,LWW,Ivanivka,Rus,Zydacew,RUS_ROZNIATOW,48.8782498,24.1133686,40.0,,48.8779659,24.115749,"Іванівка, Івано-Франківська область, Україна",337581718.0,Q99214,,1.0,matched_reverse,high
4887.0,,Rus,Rożniatów,Jasieniowiec,village,5.0,1765.0,LWW,Yasenovets,Rus,Zydacew,RUS_ROZNIATOW,48.8901461,24.1199082,40.0,,48.8904077,24.1235016,"Ясеновець, Івано-Франківська область, Україна",337581382.0,Q4539198,,1.0,matched_reverse,high
4888.0,,Rus,Rożniatów,Kniazowskie,village,6.0,1765.0,LWW,Kniazivske,Rus,Zydacew,RUS_ROZNIATOW,48.8660224,24.1444133,40.0,,48.8657633,24.1479479,"Князівське, Івано-Франківська область, Україна",3623047.0,Q4224983,,1.0,matched_reverse,high
4889.0,,Rus,Rożniatów,Duba,village,8.0,1765.0,LWW,Duba,Rus,Zydacew,RUS_ROZNIATOW,48.849404,24.165159,40.0,,48.848362,24.160015,"Дуба, Івано-Франківська область, Україна",3650697.0,Q104421562,,1.0,matched_reverse,high
4890.0,,Rus,Rożniatów,Lecowka,village,6.0,1765.0,LWW,Letsivka,Rus,Zydacew,RUS_ROZNIATOW,48.82438409,24.11190033,40.0,,48.831932,24.112827,"Лецівка, Івано-Франківська область, Україна",3653372.0,Q4260465,,1.0,matched_reverse,high
4891.0,,Rus,Rożniatów,Dubszera,village,4.0,1765.0,LWW,Dubshary,Rus,Zydacew,RUS_ROZNIATOW,48.8462417,24.1012896,40.0,,48.845901,24.09885,"Дубшари, Івано-Франківська область, Україна",3653321.0,Q4169916,,1.0,matched_reverse,high
4892.0,,Rus,Rożniatów,Rypna,village,6.0,1765.0,LWW,Ripne,Rus,Zydacew,RUS_ROZNIATOW,48.8279159,24.1478137,40.0,,48.827713,24.147091,"Ріпне, Івано-Франківська область, Україна",3656165.0,Q4393482,,1.0,matched_reverse,high
4893.0,,Rus,Rożniatów,Resniate,village,3.0,1765.0,LWW,Roshniate,Rus,Zydacew,RUS_ROZNIATOW,48.86629569,24.20116425,40.0,,48.866119,24.204737,Рошняте,337582632.0,Q4398801,,1.0,matched_db_api,high
4894.0,,Rus,Rożniatów,Krechowice,village,36.0,1765.0,LWW,Krekhovychi,Rus,Zydacew,RUS_ROZNIATOW,49.0020549,24.1515464,40.0,,48.995605,24.159002,"Креховичі, Брошнів-Осадська селищна громада, Калуський район, Івано-Франківська область, 77610, Україна",3604017.0,Q4240516,,1.0,matched_nominatim,high
4895.0,,Rus,Rożniatów,Rownia,village,7.0,1765.0,LWW,Rivnia,Rus,Zydacew,RUS_ROZNIATOW,48.9213477,24.2198605,40.0,,48.914909,24.220051,"Рівня, Івано-Франківська область, Україна",3656160.0,Q4395321,,1.0,matched_reverse,high
4896.0,,Rus,Rożniatów,Topolskie,village,6.0,1765.0,LWW,Topilske,Rus,Zydacew,RUS_ROZNIATOW,48.9253074,24.2350711,40.0,,48.916763,24.235497,"Топільське, Івано-Франківська область, Україна",10775206.0,Q4460799,,1.0,matched_reverse,high
4897.0,,Rus,Rożniatów,Słobodka,village,5.0,1765.0,LWW,Sloboda-Rivnianska,Rus,Zydacew,RUS_ROZNIATOW,48.8929924,24.2152163,40.0,,48.89259,24.219021,"Слобода-Рівнянська, Івано-Франківська область, Україна",3656161.0,Q4423505,,1.0,matched_reverse,high
4898.0,,Rus,Rożniatów,Suaryczow,village,85.0,1765.0,LWW,Svarychiv,Rus,Zydacew,RUS_ROZNIATOW,48.9612707,24.1906345,40.0,,48.959156,24.186478,"Сваричів, Івано-Франківська область, Україна",337579060.0,Q4409985,,1.0,matched_reverse,high
4899.0,,Rus,Rożniatów,Broszniow,village,26.0,1765.0,LWW,Broshniv,Rus,Zydacew,RUS_ROZNIATOW,48.9806379,24.1997554,40.0,,48.98175,24.203064,"Брошнів, Івано-Франківська область, Україна",3545330.0,Q4097118,,1.0,matched_reverse,high
4900.0,,Rus,Rożniatów,Perehińsko,village,16.0,1765.0,LWW,Perehinske,Rus,Zydacew,RUS_ROZNIATOW,48.8178497,24.187084,40.0,,48.8115525,24.1938558,"Перегінське, Івано-Франківська область, Україна",3604022.0,Q2602993,,1.0,matched_reverse,high
4901.0,,Rus,Rożniatów,Wyszny Strutyn,village,8.0,1765.0,LWW,Verkhnii Strutyn,Rus,Zydacew,RUS_ROZNIATOW,48.9234425,24.0720616,40.0,,48.9202416,24.0738685,"Верхній Струтинь, Івано-Франківська область, Україна",3653425.0,Q4108729,,1.0,matched_reverse,high
4903.0,1.0,Przemysl,Sokołów,Sokołówka,city,153.0,1765.0,LWW,Uhilnia,Wolyn,Zydacew,RUS_SOKOLOW,49.1895728,23.9696786,41.0,,49.186211,23.973179,"Угільня, Львівська область, Україна",337568300.0,Q6688791,,1.0,matched_reverse,high
4904.0,,Przemysl,Sokołów,Sulatycze,village,10.0,1765.0,LWW,Suliatychi,Wolyn,Zydacew,RUS_SOKOLOW,49.200299,24.1277404,41.0,,49.202221,24.127443,Сулятичі,337567467.0,Q4445921,,1.0,matched_db_api,high
4905.0,,Przemysl,Sokołów,Balicze Podróżne,village,14.0,1765.0,LWW,Podorozhnie,Wolyn,Zydacew,RUS_SOKOLOW,49.17812,24.07067,41.0,,49.176987,24.065161,"Подорожнє, Львівська область, Україна",3739848.0,Q4368145,,1.0,matched_reverse,high
4906.0,,Przemysl,Sokołów,Balicze Zarzeczne,village,8.0,1765.0,LWW,Zarichne,Wolyn,Zydacew,RUS_SOKOLOW,49.16875,24.09406,41.0,,49.1694981,24.0927022,"Зарічне, Львівська область, Україна",337569028.0,Q4187287,,1.0,matched_reverse,high
4907.0,,Przemysl,Sokołów,Turza,village,10.0,1765.0,LWW,Turza,Wolyn,Zydacew,RUS_SOKOLOW,,,41.0,,,,,,,,,no_coords,none
4908.0,,Przemysl,Sokołów,Belejów,village,8.0,1765.0,LWW,Beleiv,Wolyn,Zydacew,RUS_SOKOLOW,49.0989908,24.0341098,41.0,,49.1003,24.032249,"Белеїв, Івано-Франківська область, Україна",7929670.0,Q4081780,,1.0,matched_reverse,high
4909.0,,Przemysl,Sokołów,Czołhany,village,26.0,1765.0,LWW,Mizhrichchia,Wolyn,Zydacew,RUS_SOKOLOW,49.11031,23.94886,41.0,,49.111176,23.949175,"Міжріччя, Івано-Франківська область, Україна",337571748.0,Q4288648,,1.0,matched_reverse,high
4910.0,,Przemysl,Sokołów,Zaderewacz,village,9.0,1765.0,LWW,Zaderevach,Wolyn,Zydacew,RUS_SOKOLOW,49.1357544,23.9340408,41.0,,49.137264,23.933556,"Задеревач, Львівська область, Україна",4278982.0,Q737084,,1.0,matched_reverse,high
4911.0,,Przemysl,Sokołów,Wola Zaderewacka,village,7.0,1765.0,LWW,Volia-Zaderevatska,Wolyn,Zydacew,RUS_SOKOLOW,49.1400971,23.956953,41.0,,49.139671,23.953663,"Воля-Задеревацька, Львівська область, Україна",4278969.0,Q4124823,,1.0,matched_reverse,high
4912.0,,Przemysl,Sokołów,Wielkie Dzieduszyce,village,16.0,1765.0,LWW,Velyki Didushychi,Wolyn,Zydacew,RUS_SOKOLOW,49.1600483,24.0002645,41.0,,49.1590003,23.9936692,"Великі Дідушичі, Львівська область, Україна",337569514.0,Q4106398,,1.0,matched_reverse,high
4912.5,,Przemysl,Sokołów,Uhełna,village,8.0,1765.0,LWW,,Rus,,,,,41.0,,,,,,,,,no_coords,none
